# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
3.005254596e+02	9.999864814e-01	3.854080901e-02	2.838002628e-01	9.374524203e-01
3.005404863e+02	9.999923765e-01	3.879473893e-02	2.838783760e-01	9.374579467e-01
3.005555137e+02	9.999959307e-01	3.905788164e-02	2.839558354e-01	9.374612786e-01
3.005705418e+02	9.999980440e-01	3.933064004e-02	2.840328937e-01	9.374632598e-01
3.005855707e+02	9.999992833e-01	3.961331654e-02	2.841097103e-01	9.374644216e-01
3.006006004e+02	1.000000000e+00	3.990611777e-02	2.841863838e-01	9.374650935e-01
3.006156308e+02	1.000000000e+00	4.020914736e-02	2.842628596e-01	9.374650935e-01
3.006306620e+02	1.000000000e+00	4.052245708e-02	2.843393392e-01	9.374650935e-01
3.006456939e+02	1.000000000e+00	4.084600175e-02	2.844158226e-01	9.374650935e-01
3.006607265e+02	1.000000000e+00	4.117966906e-02	2.844923097e-01	9.374650935e-01
3.006757599e+02	1.000000000e+00	4.152328665e-02	2.845688005e-01	9.374650935e-01
3.006907941e+02	1.000000000e+00	4.187662911e-02	2.846452951e-01	9.374650935e-01
3.007058290e+02	1.000000000e+00	4.223942457e-02	2.847217934e-01	9.374650935e-01
3.007208647e+02	1.000000000e+00	4.261136066e-02	2.847982954e-01	9.374650935e-01
3.007359011e+02	1.000000000e+00	4.299208985e-02	2.848748012e-01	9.374650935e-01
3.007509383e+02	1.000000000e+00	4.338123440e-02	2.849513107e-01	9.374650935e-01
3.007659762e+02	1.000000000e+00	4.377839091e-02	2.850278239e-01	9.374650935e-01
3.007810149e+02	1.000000000e+00	4.418313464e-02	2.851043409e-01	9.374650935e-01
3.007960543e+02	1.000000000e+00	4.459502361e-02	2.851808615e-01	9.374650935e-01
3.008110945e+02	1.000000000e+00	4.501360246e-02	2.852573859e-01	9.374650935e-01
3.008261354e+02	1.000000000e+00	4.543840593e-02	2.853339139e-01	9.374650935e-01
3.008411771e+02	1.000000000e+00	4.586896177e-02	2.854104457e-01	9.374650935e-01
3.008562195e+02	1.000000000e+00	4.630479261e-02	2.854869811e-01	9.374650935e-01
3.008712627e+02	1.000000000e+00	4.674541660e-02	2.855635203e-01	9.374650935e-01
3.008863067e+02	1.000000000e+00	4.719034655e-02	2.856400631e-01	9.374650935e-01
3.009013514e+02	1.000000000e+00	4.763908746e-02	2.857166096e-01	9.374650935e-01
3.009163968e+02	1.000000000e+00	4.809113247e-02	2.857931598e-01	9.374650935e-01
3.009314430e+02	1.000000000e+00	4.854595762e-02	2.858697136e-01	9.374650935e-01
3.009464899e+02	1.000000000e+00	4.900301606e-02	2.859462712e-01	9.374650935e-01
3.009615376e+02	1.000000000e+00	4.946173231e-02	2.860228324e-01	9.374650935e-01
3.009765861e+02	1.000000000e+00	4.992149757e-02	2.860993972e-01	9.374650935e-01
3.009916353e+02	1.000000000e+00	5.038166721e-02	2.861759657e-01	9.374650935e-01
3.010066853e+02	1.000000000e+00	5.084156106e-02	2.862525379e-01	9.374650935e-01
3.010217360e+02	1.000000000e+00	5.130046740e-02	2.863291137e-01	9.374650935e-01
3.010367874e+02	1.000000000e+00	5.175765105e-02	2.864056932e-01	9.374650935e-01
3.010518396e+02	1.000000000e+00	5.221236538e-02	2.864822762e-01	9.374650935e-01
3.010668926e+02	1.000000000e+00	5.266386787e-02	2.865588630e-01	9.374650935e-01
3.010819463e+02	1.000000000e+00	5.311143837e-02	2.866354533e-01	9.374650935e-01
3.010970008e+02	1.000000000e+00	5.355439864e-02	2.867120473e-01	9.374650935e-01
3.011120560e+02	1.000000000e+00	5.399213176e-02	2.867886449e-01	9.374650935e-01
3.011271120e+02	1.000000000e+00	5.442409949e-02	2.868652462e-01	9.374650935e-01
3.011421687e+02	1.000000000e+00	5.484985620e-02	2.869418510e-01	9.374650935e-01
3.011572262e+02	1.000000000e+00	5.526905786e-02	2.870184595e-01	9.374650935e-01
3.011722845e+02	1.000000000e+00	5.568146486e-02	2.870950716e-01	9.374650935e-01
3.011873435e+02	1.000000000e+00	5.608693832e-02	2.871716872e-01	9.374650935e-01
3.012024032e+02	1.000000000e+00	5.648542986e-02	2.872483065e-01	9.374650935e-01
3.012174637e+02	1.000000000e+00	5.687696533e-02	2.873249293e-01	9.374650935e-01
3.012325249e+02	1.000000000e+00	5.726162387e-02	2.874015558e-01	9.374650935e-01
3.012475870e+02	1.000000000e+00	5.763951363e-02	2.874781858e-01	9.374650935e-01
3.012626497e+02	1.000000000e+00	5.801074640e-02	2.875548194e-01	9.374650935e-01
3.012777132e+02	1.000000000e+00	5.837541288e-02	2.876314566e-01	9.374650935e-01
3.012927775e+02	1.000000000e+00	5.873356091e-02	2.877080974e-01	9.374650935e-01
3.013078425e+02	1.000000000e+00	5.908517822e-02	2.877847417e-01	9.374650935e-01
3.013229083e+02	1.000000000e+00	5.943018127e-02	2.878613896e-01	9.374650935e-01
3.013379748e+02	1.000000000e+00	5.976841097e-02	2.879380411e-01	9.374650935e-01
3.013530421e+02	1.000000000e+00	6.009963567e-02	2.880146961e-01	9.374650935e-01
3.013681101e+02	1.000000000e+00	6.042356112e-02	2.880913547e-01	9.374650935e-01
3.013831789e+02	1.000000000e+00	6.073984667e-02	2.881680168e-01	9.374650935e-01
3.013982484e+02	1.000000000e+00	6.104812624e-02	2.882446824e-01	9.374650935e-01
3.014133187e+02	1.000000000e+00	6.134803264e-02	2.883213516e-01	9.374650935e-01
3.014283897e+02	1.000000000e+00	6.163922331e-02	2.883980244e-01	9.374650935e-01
3.014434615e+02	1.000000000e+00	6.192140556e-02	2.884747006e-01	9.374650935e-01
3.014585341e+02	1.000000000e+00	6.219435977e-02	2.885513804e-01	9.374650935e-01
3.014736074e+02	1.000000000e+00	6.245795889e-02	2.886280637e-01	9.374650935e-01
3.014886814e+02	1.000000000e+00	6.271218328e-02	2.887047506e-01	9.374650935e-01
3.015037563e+02	1.000000000e+00	6.295713008e-02	2.887814409e-01	9.374650935e-01
3.015188318e+02	1.000000000e+00	6.319301695e-02	2.888581348e-01	9.374650935e-01
3.015339081e+02	1.000000000e+00	6.342018030e-02	2.889348321e-01	9.374650935e-01
3.015489852e+02	1.000000000e+00	6.363906871e-02	2.890115330e-01	9.374650935e-01
3.015640630e+02	1.000000000e+00	6.385023209e-02	2.890882374e-01	9.374650935e-01
3.015791416e+02	1.000000000e+00	6.405430803e-02	2.891649452e-01	9.374650935e-01
3.015942210e+02	1.000000000e+00	6.425200618e-02	2.892416565e-01	9.374650935e-01
3.016093010e+02	1.000000000e+00	6.444409196e-02	2.893183714e-01	9.374650935e-01
3.016243819e+02	1.000000000e+00	6.463137059e-02	2.893950897e-01	9.374650935e-01
3.016394635e+02	1.000000000e+00	6.481467236e-02	2.894718115e-01	9.374650935e-01
3.016545458e+02	1.000000000e+00	6.499483975e-02	2.895485367e-01	9.374650935e-01
3.016696289e+02	1.000000000e+00	6.517271695e-02	2.896252654e-01	9.374650935e-01
3.016847128e+02	1.000000000e+00	6.534914176e-02	2.897019976e-01	9.374650935e-01
3.016997974e+02	1.000000000e+00	6.552493986e-02	2.897787333e-01	9.374650935e-01
3.017148828e+02	1.000000000e+00	6.570092130e-02	2.898554724e-01	9.374650935e-01
3.017299689e+02	1.000000000e+00	6.587787858e-02	2.899322149e-01	9.374650935e-01
3.017450558e+02	1.000000000e+00	6.605658575e-02	2.900089609e-01	9.374650935e-01
3.017601434e+02	1.000000000e+00	6.623779791e-02	2.900857104e-01	9.374650935e-01
3.017752318e+02	1.000000000e+00	6.642225073e-02	2.901624633e-01	9.374650935e-01
3.017903209e+02	1.000000000e+00	6.661065927e-02	2.902392196e-01	9.374650935e-01
3.018054108e+02	1.000000000e+00	6.680371568e-02	2.903159793e-01	9.374650935e-01
3.018205015e+02	1.000000000e+00	6.700208560e-02	2.903927425e-01	9.374650935e-01
3.018355929e+02	1.000000000e+00	6.720640308e-02	2.904695091e-01	9.374650935e-01
3.018506850e+02	1.000000000e+00	6.741726436e-02	2.905462791e-01	9.374650935e-01
3.018657779e+02	1.000000000e+00	6.763522049e-02	2.906230525e-01	9.374650935e-01
3.018808716e+02	1.000000000e+00	6.786076963e-02	2.906998294e-01	9.374650935e-01
3.018959660e+02	1.000000000e+00	6.809434939e-02	2.907766096e-01	9.374650935e-01
3.019110612e+02	1.000000000e+00	6.833632999e-02	2.908533933e-01	9.374650935e-01
3.019261571e+02	1.000000000e+00	6.858700899e-02	2.909301803e-01	9.374650935e-01
3.019412538e+02	1.000000000e+00	6.884660812e-02	2.910069708e-01	9.374650935e-01
3.019563513e+02	1.000000000e+00	6.911527303e-02	2.910837646e-01	9.374650935e-01
3.019714494e+02	1.000000000e+00	6.939307618e-02	2.911605618e-01	9.374650935e-01
3.019865484e+02	1.000000000e+00	6.968002320e-02	2.912373624e-01	9.374650935e-01
3.020016481e+02	1.000000000e+00	6.997606259e-02	2.913141663e-01	9.374650935e-01
3.020167486e+02	1.000000000e+00	7.028109857e-02	2.913909737e-01	9.374650935e-01
3.020318498e+02	1.000000000e+00	7.059500652e-02	2.914677844e-01	9.374650935e-01
3.020469517e+02	1.000000000e+00	7.091765013e-02	2.915445985e-01	9.374650935e-01
3.020620545e+02	1.000000000e+00	7.124889924e-02	2.916214159e-01	9.374650935e-01
3.020771580e+02	1.000000000e+00	7.158864747e-02	2.916982367e-01	9.374650935e-01
3.020922622e+02	1.000000000e+00	7.193682833e-02	2.917750608e-01	9.374650935e-01
3.021073672e+02	1.000000000e+00	7.229342873e-02	2.918518883e-01	9.374650935e-01
3.021224729e+02	1.000000000e+00	7.265849878e-02	2.919287191e-01	9.374650935e-01
3.021375794e+02	1.000000000e+00	7.303215726e-02	2.920055533e-01	9.374650935e-01
3.021526867e+02	1.000000000e+00	7.341459238e-02	2.920823908e-01	9.374650935e-01
3.021677947e+02	1.000000000e+00	7.380605719e-02	2.921592316e-01	9.374650935e-01
3.021829035e+02	1.000000000e+00	7.420686038e-02	2.922360757e-01	9.374650935e-01
3.021980130e+02	1.000000000e+00	7.461735271e-02	2.923129232e-01	9.374650935e-01
3.022131233e+02	1.000000000e+00	7.503791001e-02	2.923897740e-01	9.374650935e-01
3.022282343e+02	1.000000000e+00	7.546891388e-02	2.924666281e-01	9.374650935e-01
3.022433461e+02	1.000000000e+00	7.591073136e-02	2.925434855e-01	9.374650935e-01
3.022584586e+02	1.000000000e+00	7.636369471e-02	2.926203463e-01	9.374650935e-01
3.022735719e+02	1.000000000e+00	7.682808307e-02	2.926972103e-01	9.374650935e-01
3.022886860e+02	1.000000000e+00	7.730410677e-02	2.927740776e-01	9.374650935e-01
3.023038008e+02	1.000000000e+00	7.779189537e-02	2.928509482e-01	9.374650935e-01
3.023189164e+02	1.000000000e+00	7.829149002e-02	2.929278221e-01	9.374650935e-01
3.023340327e+02	1.000000000e+00	7.880284022e-02	2.930046993e-01	9.374650935e-01
3.023491498e+02	1.000000000e+00	7.932580538e-02	2.930815798e-01	9.374650935e-01
3.023642676e+02	1.000000000e+00	7.986016004e-02	2.931584635e-01	9.374650935e-01
3.023793862e+02	1.000000000e+00	8.040560249e-02	2.932353505e-01	9.374650935e-01
3.023945055e+02	1.000000000e+00	8.096176561e-02	2.933122408e-01	9.374650935e-01
3.024096257e+02	1.000000000e+00	8.152822894e-02	2.933891343e-01	9.374650935e-01
3.024247465e+02	1.000000000e+00	8.210453095e-02	2.934660312e-01	9.374650935e-01
3.024398681e+02	1.000000000e+00	8.269018045e-02	2.935429312e-01	9.374650935e-01
3.024549905e+02	1.000000000e+00	8.328466671e-02	2.936198345e-01	9.374650935e-01
3.024701136e+02	1.000000000e+00	8.388746758e-02	2.936967411e-01	9.374650935e-01
3.024852375e+02	1.000000000e+00	8.449805552e-02	2.937736509e-01	9.374650935e-01
3.025003621e+02	1.000000000e+00	8.511590191e-02	2.938505639e-01	9.374650935e-01
3.025154875e+02	1.000000000e+00	8.574047993e-02	2.939274802e-01	9.374650935e-01
3.025306137e+02	1.000000000e+00	8.637126682e-02	2.940043997e-01	9.374650935e-01
3.025457406e+02	1.000000000e+00	8.700774614e-02	2.940813224e-01	9.374650935e-01
3.025608683e+02	1.000000000e+00	8.764941087e-02	2.941582484e-01	9.374650935e-01
3.025759967e+02	1.000000000e+00	8.829576790e-02	2.942351776e-01	9.374650935e-01
3.025911259e+02	1.000000000e+00	8.894634397e-02	2.943121099e-01	9.374650935e-01
3.026062558e+02	1.000000000e+00	8.960069334e-02	2.943890455e-01	9.374650935e-01
3.026213865e+02	1.000000000e+00	9.025840648e-02	2.944659843e-01	9.374650935e-01
3.026365179e+02	1.000000000e+00	9.091911895e-02	2.945429263e-01	9.374650935e-01
3.026516501e+02	1.000000000e+00	9.158251981e-02	2.946198715e-01	9.374650935e-01
3.026667831e+02	1.000000000e+00	9.224835769e-02	2.946968199e-01	9.374650935e-01
3.026819168e+02	1.000000000e+00	9.291644347e-02	2.947737715e-01	9.374650935e-01
3.026970513e+02	1.000000000e+00	9.358664837e-02	2.948507263e-01	9.374650935e-01
3.027121865e+02	1.000000000e+00	9.425889670e-02	2.949276842e-01	9.374650935e-01
3.027273225e+02	1.000000000e+00	9.493315286e-02	2.950046453e-01	9.374650935e-01
3.027424593e+02	1.000000000e+00	9.560940284e-02	2.950816096e-01	9.374650935e-01
3.027575968e+02	1.000000000e+00	9.628763107e-02	2.951585771e-01	9.374650935e-01
3.027727350e+02	1.000000000e+00	9.696779411e-02	2.952355477e-01	9.374650935e-01
3.027878740e+02	1.000000000e+00	9.764979314e-02	2.953125215e-01	9.374650935e-01
3.028030138e+02	1.000000000e+00	9.833344737e-02	2.953894985e-01	9.374650935e-01
3.028181543e+02	1.000000000e+00	9.901847083e-02	2.954664785e-01	9.374650935e-01
3.028332956e+02	1.000000000e+00	9.970445443e-02	2.955434618e-01	9.374650935e-01
3.028484377e+02	1.000000000e+00	1.003908553e-01	2.956204482e-01	9.374650935e-01
3.028635805e+02	1.000000000e+00	1.010769941e-01	2.956974377e-01	9.374650935e-01
3.028787240e+02	1.000000000e+00	1.017620618e-01	2.957744303e-01	9.374650935e-01
3.028938683e+02	1.000000000e+00	1.024451336e-01	2.958514261e-01	9.374650935e-01
3.029090134e+02	1.000000000e+00	1.031251908e-01	2.959284250e-01	9.374650935e-01
3.029241592e+02	1.000000000e+00	1.038011482e-01	2.960054271e-01	9.374650935e-01
3.029393058e+02	1.000000000e+00	1.044718849e-01	2.960824322e-01	9.374650935e-01
3.029544532e+02	1.000000000e+00	1.051362759e-01	2.961594405e-01	9.374650935e-01
3.029696013e+02	1.000000000e+00	1.057932228e-01	2.962364519e-01	9.374650935e-01
3.029847501e+02	1.000000000e+00	1.064416817e-01	2.963134664e-01	9.374650935e-01
3.029998998e+02	1.000000000e+00	1.070806864e-01	2.963904840e-01	9.374650935e-01
3.030150501e+02	1.000000000e+00	1.077093655e-01	2.964675046e-01	9.374650935e-01
3.030302013e+02	1.000000000e+00	1.083269546e-01	2.965445284e-01	9.374650935e-01
3.030453531e+02	1.000000000e+00	1.089328028e-01	2.966215553e-01	9.374650935e-01
3.030605058e+02	1.000000000e+00	1.095263737e-01	2.966985852e-01	9.374650935e-01
3.030756592e+02	1.000000000e+00	1.101072442e-01	2.967756183e-01	9.374650935e-01
3.030908134e+02	1.000000000e+00	1.106750999e-01	2.968526544e-01	9.374650935e-01
3.031059683e+02	1.000000000e+00	1.112297298e-01	2.969296936e-01	9.374650935e-01
3.031211240e+02	1.000000000e+00	1.117710215e-01	2.970067358e-01	9.374650935e-01
3.031362804e+02	1.000000000e+00	1.122989564e-01	2.970837811e-01	9.374650935e-01
3.031514376e+02	1.000000000e+00	1.128136072e-01	2.971608295e-01	9.374650935e-01
3.031665955e+02	1.000000000e+00	1.133151356e-01	2.972378809e-01	9.374650935e-01
3.031817542e+02	1.000000000e+00	1.138037914e-01	2.973149354e-01	9.374650935e-01
3.031969137e+02	1.000000000e+00	1.142799112e-01	2.973919930e-01	9.374650935e-01
3.032120739e+02	1.000000000e+00	1.147439165e-01	2.974690535e-01	9.374650935e-01
3.032272349e+02	1.000000000e+00	1.151963092e-01	2.975461171e-01	9.374650935e-01
3.032423967e+02	1.000000000e+00	1.156376652e-01	2.976231838e-01	9.374650935e-01
3.032575592e+02	1.000000000e+00	1.160686244e-01	2.977002535e-01	9.374650935e-01
3.032727224e+02	1.000000000e+00	1.164898763e-01	2.977773262e-01	9.374650935e-01
3.032878864e+02	1.000000000e+00	1.169021429e-01	2.978544019e-01	9.374650935e-01
3.033030512e+02	1.000000000e+00	1.173061581e-01	2.979314807e-01	9.374650935e-01
3.033182167e+02	1.000000000e+00	1.177026442e-01	2.980085624e-01	9.374650935e-01
3.033333830e+02	1.000000000e+00	1.180922877e-01	2.980856472e-01	9.374650935e-01
3.033485501e+02	1.000000000e+00	1.184757134e-01	2.981627350e-01	9.374650935e-01
3.033637179e+02	1.000000000e+00	1.188534607e-01	2.982398258e-01	9.374650935e-01
3.033788864e+02	1.000000000e+00	1.192259600e-01	2.983169196e-01	9.374650935e-01
3.033940558e+02	1.000000000e+00	1.195935132e-01	2.983940163e-01	9.374650935e-01
3.034092258e+02	1.000000000e+00	1.199562771e-01	2.984711161e-01	9.374650935e-01
3.034243967e+02	1.000000000e+00	1.203142515e-01	2.985482189e-01	9.374650935e-01
3.034395683e+02	1.000000000e+00	1.206672719e-01	2.986253246e-01	9.374650935e-01
3.034547406e+02	1.000000000e+00	1.210150076e-01	2.987024333e-01	9.374650935e-01
3.034699138e+02	1.000000000e+00	1.213569654e-01	2.987795450e-01	9.374650935e-01
3.034850876e+02	1.000000000e+00	1.216924998e-01	2.988566596e-01	9.374650935e-01
3.035002623e+02	1.000000000e+00	1.220208290e-01	2.989337773e-01	9.374650935e-01
3.035154377e+02	1.000000000e+00	1.223410573e-01	2.990108979e-01	9.374650935e-01
3.035306138e+02	1.000000000e+00	1.226522041e-01	2.990880214e-01	9.374650935e-01
3.035457907e+02	1.000000000e+00	1.229532391e-01	2.991651479e-01	9.374650935e-01
3.035609684e+02	1.000000000e+00	1.232431231e-01	2.992422773e-01	9.374650935e-01
3.035761468e+02	1.000000000e+00	1.235208530e-01	2.993194097e-01	9.374650935e-01
3.035913260e+02	1.000000000e+00	1.237855114e-01	2.993965450e-01	9.374650935e-01
3.036065060e+02	1.000000000e+00	1.240363174e-01	2.994736833e-01	9.374650935e-01
3.036216867e+02	1.000000000e+00	1.242726780e-01	2.995508245e-01	9.374650935e-01
3.036368681e+02	1.000000000e+00	1.244942368e-01	2.996279686e-01	9.374650935e-01
3.036520503e+02	1.000000000e+00	1.247009195e-01	2.997051157e-01	9.374650935e-01
3.036672333e+02	1.000000000e+00	1.248929714e-01	2.997822656e-01	9.374650935e-01
3.036824171e+02	1.000000000e+00	1.250709874e-01	2.998594185e-01	9.374650935e-01
3.036976016e+02	1.000000000e+00	1.252359308e-01	2.999365743e-01	9.374650935e-01
3.037127868e+02	1.000000000e+00	1.253891404e-01	3.000137330e-01	9.374650935e-01
3.037279728e+02	1.000000000e+00	1.255323255e-01	3.000908946e-01	9.374650935e-01
3.037431596e+02	1.000000000e+00	1.256675470e-01	3.001680591e-01	9.374650935e-01
3.037583472e+02	1.000000000e+00	1.257971874e-01	3.002452265e-01	9.374650935e-01
3.037735355e+02	1.000000000e+00	1.259239091e-01	3.003223968e-01	9.374650935e-01
3.037887245e+02	1.000000000e+00	1.260506023e-01	3.003995700e-01	9.374650935e-01
3.038039143e+02	1.000000000e+00	1.261803265e-01	3.004767460e-01	9.374650935e-01
3.038191049e+02	1.000000000e+00	1.263162450e-01	3.005539250e-01	9.374650935e-01
3.038342962e+02	1.000000000e+00	1.264615572e-01	3.006311068e-01	9.374650935e-01
3.038494883e+02	1.000000000e+00	1.266194292e-01	3.007082915e-01	9.374650935e-01
3.038646812e+02	1.000000000e+00	1.267929257e-01	3.007854790e-01	9.374650935e-01
3.038798748e+02	1.000000000e+00	1.269849441e-01	3.008626694e-01	9.374650935e-01
3.038950692e+02	1.000000000e+00	1.271981540e-01	3.009398627e-01	9.374650935e-01
3.039102643e+02	1.000000000e+00	1.274349417e-01	3.010170588e-01	9.374650935e-01
3.039254602e+02	1.000000000e+00	1.276973626e-01	3.010942578e-01	9.374650935e-01
3.039406569e+02	1.000000000e+00	1.279871002e-01	3.011714596e-01	9.374650935e-01
3.039558543e+02	1.000000000e+00	1.283054354e-01	3.012486643e-01	9.374650935e-01
3.039710524e+02	1.000000000e+00	1.286532233e-01	3.013258718e-01	9.374650935e-01
3.039862514e+02	1.000000000e+00	1.290308821e-01	3.014030821e-01	9.374650935e-01
3.040014511e+02	1.000000000e+00	1.294383912e-01	3.014802953e-01	9.374650935e-01
3.040166515e+02	1.000000000e+00	1.298753006e-01	3.015575112e-01	9.374650935e-01
3.040318527e+02	1.000000000e+00	1.303407519e-01	3.016347301e-01	9.374650935e-01
3.040470547e+02	1.000000000e+00	1.308335092e-01	3.017119517e-01	9.374650935e-01
3.040622574e+02	1.000000000e+00	1.313520010e-01	3.017891761e-01	9.374650935e-01
3.040774609e+02	1.000000000e+00	1.318943718e-01	3.018664034e-01	9.374650935e-01
3.040926652e+02	1.000000000e+00	1.324585406e-01	3.019436334e-01	9.374650935e-01
3.041078702e+02	1.000000000e+00	1.330422664e-01	3.020208663e-01	9.374650935e-01
3.041230760e+02	1.000000000e+00	1.336432174e-01	3.020981019e-01	9.374650935e-01
3.041382825e+02	1.000000000e+00	1.342590422e-01	3.021753404e-01	9.374650935e-01
3.041534898e+02	1.000000000e+00	1.348874397e-01	3.022525816e-01	9.374650935e-01
3.041686979e+02	1.000000000e+00	1.355262269e-01	3.023298256e-01	9.374650935e-01
3.041839067e+02	1.000000000e+00	1.361734006e-01	3.024070724e-01	9.374650935e-01
3.041991162e+02	1.000000000e+00	1.368271932e-01	3.024843220e-01	9.374650935e-01
3.042143266e+02	1.000000000e+00	1.374861184e-01	3.025615743e-01	9.374650935e-01
3.042295377e+02	1.000000000e+00	1.381490094e-01	3.026388294e-01	9.374650935e-01
3.042447495e+02	1.000000000e+00	1.388150445e-01	3.027160873e-01	9.374650935e-01
3.042599622e+02	1.000000000e+00	1.394837637e-01	3.027933479e-01	9.374650935e-01
3.042751755e+02	1.000000000e+00	1.401550732e-01	3.028706113e-01	9.374650935e-01
3.042903897e+02	1.000000000e+00	1.408292390e-01	3.029478774e-01	9.374650935e-01
3.043056046e+02	1.000000000e+00	1.415068703e-01	3.030251463e-01	9.374650935e-01
3.043208202e+02	1.000000000e+00	1.421888922e-01	3.031024179e-01	9.374650935e-01
3.043360367e+02	1.000000000e+00	1.428765079e-01	3.031796923e-01	9.374650935e-01
3.043512538e+02	1.000000000e+00	1.435711526e-01	3.032569694e-01	9.374650935e-01
3.043664718e+02	1.000000000e+00	1.442744388e-01	3.033342492e-01	9.374650935e-01
3.043816905e+02	1.000000000e+00	1.449880941e-01	3.034115318e-01	9.374650935e-01
3.043969100e+02	1.000000000e+00	1.457138947e-01	3.034888171e-01	9.374650935e-01
3.044121302e+02	1.000000000e+00	1.464535954e-01	3.035661051e-01	9.374650935e-01
3.044273512e+02	1.000000000e+00	1.472088592e-01	3.036433958e-01	9.374650935e-01
3.044425729e+02	1.000000000e+00	1.479811893e-01	3.037206892e-01	9.374650935e-01
3.044577954e+02	1.000000000e+00	1.487718675e-01	3.037979853e-01	9.374650935e-01
3.044730187e+02	1.000000000e+00	1.495819010e-01	3.038752842e-01	9.374650935e-01
3.044882427e+02	1.000000000e+00	1.504119814e-01	3.039525857e-01	9.374650935e-01
3.045034675e+02	1.000000000e+00	1.512624586e-01	3.040298899e-01	9.374650935e-01
3.045186931e+02	1.000000000e+00	1.521333312e-01	3.041071969e-01	9.374650935e-01
3.045339194e+02	1.000000000e+00	1.530242538e-01	3.041845065e-01	9.374650935e-01
3.045491465e+02	1.000000000e+00	1.539345623e-01	3.042618187e-01	9.374650935e-01
3.045643743e+02	1.000000000e+00	1.548633131e-01	3.043391337e-01	9.374650935e-01
3.045796029e+02	1.000000000e+00	1.558093369e-01	3.044164513e-01	9.374650935e-01
3.045948323e+02	1.000000000e+00	1.567713004e-01	3.044937716e-01	9.374650935e-01
3.046100624e+02	1.000000000e+00	1.577477723e-01	3.045710946e-01	9.374650935e-01
3.046252933e+02	1.000000000e+00	1.587372892e-01	3.046484202e-01	9.374650935e-01
3.046405249e+02	1.000000000e+00	1.597384160e-01	3.047257485e-01	9.374650935e-01
3.046557573e+02	1.000000000e+00	1.607497968e-01	3.048030795e-01	9.374650935e-01
